text,label
@alkashka_ryu ну пап,neutral
"Я закончилась как человек.
#BANGTANCON https://t.co/umrnk3NgJ1",negative
@hickeyus Лежащее никому нахуй не нужно,negative
"@scenerysaw ты и не пыталась, но удачи в начинаниях",positive
@kukuinot бля оч надеюсь что Ирина таки подаст на него в суд)),negative
@MarkUrbanist @xyendelson Гад..😞,negative
@last_comet ОМГ ЖЕНЯ КСТАТИ ВЫ С ЧЖОЧЭНОМ ТЕЗКИ,neutral
@nebulouslife Посылает тебе лучи любови,positive
проснулись расплакалась,negative
@BangXiaoJie ты хочешь быть моим ребенком?,neutral
"Купил себе прикольные текстовыделители, а сестра вынесла мозг за потраченные (МОИ) деньги 👍 Теперь чувствую себя хуево.",negative
"@_Fashington Она же все равно молчала, что ее удерживать..",neutral
"едешь альбина ебашь
забудь про макияж",negative
я проебала очередную олимпиаду))) эх жизнь прекрасна https://t.co/lvb9G87vdg,negative
"@olyapka А из чего можно понять, что фото сделано в Польше?",neutral
"@tvoi_shurik @thisnameisalre4 Ты не тупая, не говори так буп!! 😼✨💛",positive
Разводы совершаются на небесах . Оскар Уальд «как важно быть серьезным»,neutral
@natasha20let @Your_fuckingod Вход для избранных,neutral
@Oppocum09 У нас в столовке лудшая греча с мясом,positive
"@52094_f котик и выдрочка 
такие милахи, я не могу
мне кажется, у меня лицо треснет сейчас из-за улыбки🥰",positive
@prof_preobr А теперь пусть сделает генетический тест и узнаёт кто она на самом деле. :) хотя и так все ясно.,negative
"Хочу лежать в объятьях Джено, а не вот это вот всё https://t.co/qakFNNyuTP",negative
в смысле моё второе имя Алия 😳,neutral
"Наверное это будет самая странная первая запись, но сейчас я пишу ""предсмертные записки"" своим друзьям",negative
"Есть вовремя и размеренно: 😖
Есть очень мало в течении дня и объедаться вечером: ☺",neutral
просто представьте с каким лицом чанель узнал о выходе второго зверополиса. просто представьте..,neutral
@minhyukkee @diiiiiii_00001 не буду я вести паблик,negative
либо я чего-то не понимаю либо я останусь без денег платить за этот тариф,negative
"три руки вышли из дохуллион, можно отпраздновать.",negative
"Программиста Александра Литреева, арестованного по делу о наркотиках, задерживали по заявлению анонима – МБХ медиа https://t.co/pEpSHOP9VM",neutral
захотелось ЖИТЬ блядь,positive
Глава Роспотребнадзора: ситуация с коронавирусом развивается по оптимистичному сценарию https://t.co/6qtW44sQG1,neutral
@bzzzina готова помереть,negative
@yellingbun Ответ?,neutral
"Магдеев рассказал, когда в Челнах окончательно решат проблему с транспортом - https://t.co/PMGnVx0VWY",neutral
ахахахаха 😂 https://t.co/42lSzNY79L,positive
"В Антоповке два часа не будет света

  https://t.co/olq7nAYMYQ https://t.co/8P1kp4BshJ",negative
"Смотрел на звезды, лёжа на коленях любимого человека",positive
@sugarrrr_yoongi спасибо 🥺❤,neutral
